city,timestamp,temperature,season
Paris,2018-01-11,5.937347852771435,winter
Paris,2018-01-12,1.2492055377809357,winter
Paris,2018-01-13,1.1999823911091916,winter
Paris,2018-01-14,6.444023610316886,winter
Paris,2018-01-15,-8.00164523271395,winter
Paris,2018-01-16,3.7698873249899116,winter
Paris,2018-01-17,2.42149422552552,winter
Paris,2018-01-18,1.1307957358077187,winter
Paris,2018-01-19,13.283190593823246,winter
Paris,2018-01-20,8.099000219741715,winter
Paris,2018-01-21,-0.8718610700575198,winter
Paris,2018-01-22,7.74359805281677,winter
Paris,2018-01-23,8.227517913548155,winter
Paris,2018-01-24,-5.559223291048697,winter
Paris,2018-01-25,2.1502122070364784,winter
Paris,2018-01-26,5.09620538292096,winter
Paris,2018-01-27,-1.8837941761249297,winter
Paris,2018-01-28,5.889177763340828,winter
Paris,2018-01-29,-4.3990457120645665,winter
Paris,2018-01-30,11.894117949609178,winter
Paris,2018-01-31,9.400199947098212,winter
Paris,2018-02-01,1.622349491271128,winter
Paris,2018-02-02,2.946201993087774,winter
Paris,2018-02-03,14.796086238091094,winter
Paris,2018-02-04,0.5578938001372715,winter
Paris,2018-02-05,-4.258712551464253,winter
Paris,2018-02-06,16.206513242112273,winter
Paris,2018-02-07,-9.333679101544176,winter
Paris,2018-02-08,8.03880716137397,winter
Paris,2018-02-09,5.249460466063779,winter
Paris,2018-02-10,5.487325910625717,winter
Paris,2018-02-11,-3.03372986175742,winter
Paris,2018-02-12,-4.139386605768955,winter
Paris,2018-02-13,-0.14324500380352667,winter
Paris,2018-02-14,0.5133084405643435,winter
Paris,2018-02-15,1.177157729580225,winter
Paris,2018-02-16,4.188453407347284,winter
Paris,2018-02-17,8.176898157928928,winter
Paris,2018-02-18,9.046080283383358,winter
Paris,2018-02-19,-5.299702521685486,winter
Paris,2018-02-20,7.66168761483274,winter
Paris,2018-02-21,9.037261499698603,winter
Paris,2018-02-22,9.547620901504883,winter
Paris,2018-02-23,-6.0582362728023345,winter
Paris,2018-02-24,8.934427582236152,winter
Paris,2018-02-25,1.0469636049959257,winter
Paris,2018-02-26,3.4394981969328895,winter
Paris,2018-02-27,-1.0020154691068033,winter
Paris,2018-02-28,-4.018344629619582,winter
Paris,2018-03-01,14.68190649676166,spring
Paris,2018-03-02,4.1623749056711095,spring
Paris,2018-03-03,23.919039991610795,spring
Paris,2018-03-04,4.785486514405685,spring
Paris,2018-03-05,11.150116241006092,spring
Paris,2018-03-06,20.240981066760916,spring
Paris,2018-03-07,16.59812635872799,spring
Paris,2018-03-08,19.412557936856366,spring
Paris,2018-03-09,15.265725705645249,spring
Paris,2018-03-10,9.03509758312602,spring
Paris,2018-03-11,11.378085822893041,spring
Paris,2018-03-12,18.67778684037314,spring
Paris,2018-03-13,8.067884148004339,spring
Paris,2018-03-14,14.79900607817953,spring
Paris,2018-03-15,17.88142174516375,spring
Paris,2018-03-16,18.352453172885877,spring
Paris,2018-03-17,8.139152195822488,spring
Paris,2018-03-18,12.731417755082614,spring
Paris,2018-03-19,7.902097048314937,spring
Paris,2018-03-20,5.18968220203781,spring
Paris,2018-03-21,8.910551537122922,spring
Paris,2018-03-22,14.063538928398026,spring
Paris,2018-03-23,7.87491830910213,spring
Paris,2018-03-24,8.920907673006287,spring
Paris,2018-03-25,8.184014109618904,spring
Paris,2018-03-26,3.997990327630351,spring
Paris,2018-03-27,11.026405938791239,spring
Paris,2018-03-28,7.836400922606142,spring
Paris,2018-03-29,13.0293021822621,spring
Paris,2018-03-30,12.194637191121522,spring
Paris,2018-03-31,6.730763737450844,spring
Paris,2018-04-01,16.58186674205506,spring
Paris,2018-04-02,16.35982588171548,spring
Paris,2018-04-03,13.014113617439518,spring
Paris,2018-04-04,5.779670177009816,spring
Paris,2018-04-05,13.133619082081532,spring
Paris,2018-04-06,9.190420122005495,spring
Paris,2018-04-07,12.312652024036023,spring
Paris,2018-04-08,14.843410248503702,spring
Paris,2018-04-09,9.96698803871653,spring
Paris,2018-04-10,15.498864468033009,spring
Paris,2018-04-11,10.002022363775993,spring
Paris,2018-04-12,8.809994707687043,spring
Paris,2018-04-13,17.759378912712414,spring
Paris,2018-04-14,7.0658217980522915,spring
Paris,2018-04-15,11.650880172310865,spring
Paris,2018-04-16,13.441868117530328,spring
Paris,2018-04-17,6.829037828880241,spring
Paris,2018-04-18,7.850377127279953,spring
Paris,2018-04-19,18.359315588311922,spring
Paris,2018-04-20,16.907687273017636,spring
Paris,2018-04-21,11.811264842323938,spring
Paris,2018-04-22,13.530686813698312,spring
Paris,2018-04-23,15.55523421024589,spring
Paris,2018-04-24,7.330561800821222,spring
Paris,2018-04-25,14.134336184066582,spring
Paris,2018-04-26,12.918213424988933,spring
Paris,2018-04-27,11.61723970457812,spring
Paris,2018-04-28,6.804777322134405,spring
Paris,2018-04-29,15.639653463200174,spring
Paris,2018-04-30,7.902807572067973,spring
Paris,2018-05-01,11.2055487565782,spring
Paris,2018-05-02,8.447202919000555,spring
Paris,2018-05-03,12.582532855683121,spring
Paris,2018-05-04,17.98588202929927,spring
Paris,2018-05-05,1.2849918618341825,spring
Paris,2018-05-06,4.060986752412646,spring
Paris,2018-05-07,10.972434746148936,spring
Paris,2018-05-08,21.640416558409605,spring
Paris,2018-05-09,10.973818212088915,spring
Paris,2018-05-10,16.30369634309132,spring
Paris,2018-05-11,8.661933314468182,spring
Paris,2018-05-12,13.352091466379523,spring
Paris,2018-05-13,13.764434533874619,spring
Paris,2018-05-14,6.768194297052117,spring
Paris,2018-05-15,2.7362008761616536,spring
Paris,2018-05-16,12.144241833535338,spring
Paris,2018-05-17,16.117124625256494,spring
Paris,2018-05-18,15.872404671271163,spring
Paris,2018-05-19,13.169623743853613,spring
Paris,2018-05-20,15.908254148522072,spring
Paris,2018-05-21,13.568706832877814,spring
Paris,2018-05-22,3.5974533774590665,spring
Paris,2018-05-23,-0.0048881810866774345,spring
Paris,2018-05-24,3.0985378664700534,spring
Paris,2018-05-25,14.557868582279099,spring
Paris,2018-05-26,8.243348610020385,spring
Paris,2018-05-27,5.48663076042992,spring
Paris,2018-05-28,19.76954466052974,spring
Paris,2018-05-29,7.173441940472541,spring
Paris,2018-05-30,13.224697560184463,spring
Paris,2018-05-31,17.925555954318185,spring
Paris,2018-06-01,27.871202107884198,summer
Paris,2018-06-02,21.763680272704246,summer
Paris,2018-06-03,25.32970397145604,summer
Paris,2018-06-04,11.882955337103848,summer
Paris,2018-06-05,23.51917255133082,summer
Paris,2018-06-06,18.61879696884619,summer
Paris,2018-06-07,12.670667042754234,summer
Paris,2018-06-08,19.976340953884065,summer
Paris,2018-06-09,20.937557900095285,summer
Paris,2018-06-10,21.95610276003725,summer
Paris,2018-06-11,17.454412977438697,summer
Paris,2018-06-12,23.09241990147453,summer
Paris,2018-06-13,21.646386287747408,summer
Paris,2018-06-14,26.197349312800323,summer
Paris,2018-06-15,20.992633667298033,summer
Paris,2018-06-16,26.36354511541464,summer
Paris,2018-06-17,22.23572187494193,summer
Paris,2018-06-18,20.847131087168766,summer
Paris,2018-06-19,15.762537163979129,summer
Paris,2018-06-20,18.636385935677097,summer
Paris,2018-06-21,17.856616033070477,summer
Paris,2018-06-22,25.057241545910465,summer
Paris,2018-06-23,21.57065063990235,summer
Paris,2018-06-24,22.176631709554197,summer
Paris,2018-06-25,19.901278947712495,summer
Paris,2018-06-26,28.010578600815375,summer
Paris,2018-06-27,21.34849058633126,summer
Paris,2018-06-28,14.814714574670292,summer
Paris,2018-06-29,21.006930135682182,summer
Paris,2018-06-30,9.836301452508753,summer
Paris,2018-07-01,23.971100252734338,summer
Paris,2018-07-02,21.178504351551556,summer
Paris,2018-07-03,16.210913551334915,summer
Paris,2018-07-04,19.764643173866798,summer
Paris,2018-07-05,18.879486455036073,summer
Paris,2018-07-06,14.364202535928687,summer
Paris,2018-07-07,17.178215246721038,summer
Paris,2018-07-08,10.737793785552089,summer
Paris,2018-07-09,14.778697189659004,summer
Paris,2018-07-10,29.34297313121618,summer
Paris,2018-07-11,13.184171862293221,summer
Paris,2018-07-12,27.969005717581258,summer
Paris,2018-07-13,23.38158568074123,summer
Paris,2018-07-14,28.8534183960775,summer
Paris,2018-07-15,15.334185803810463,summer
Paris,2018-07-16,21.68076724363044,summer
Paris,2018-07-17,13.07999473549362,summer
Paris,2018-07-18,21.70776465384902,summer
Paris,2018-07-19,14.934094806748096,summer
Paris,2018-07-20,13.259852472720851,summer
Paris,2018-07-21,23.230438699778766,summer
Paris,2018-07-22,21.56274510561624,summer
Paris,2018-07-23,20.135741080604138,summer
Paris,2018-07-24,22.765125059369097,summer
Paris,2018-07-25,13.065969160493687,summer
Paris,2018-07-26,16.82748944781318,summer
Paris,2018-07-27,29.12435499353876,summer
Paris,2018-07-28,20.0154091128679,summer
Paris,2018-07-29,17.33168884282662,summer
Paris,2018-07-30,22.08503912268479,summer
Paris,2018-07-31,21.4026234301825,summer
Paris,2018-08-01,19.967327080930325,summer
Paris,2018-08-02,24.73440547445717,summer
Paris,2018-08-03,19.485397323778727,summer
Paris,2018-08-04,21.92830899732496,summer
Paris,2018-08-05,14.079440319022812,summer
Paris,2018-08-06,15.723937762543018,summer
Paris,2018-08-07,11.96446670943505,summer
Paris,2018-08-08,14.444797267104807,summer
Paris,2018-08-09,13.067400714582034,summer
Paris,2018-08-10,35.41999308675457,summer
Paris,2018-08-11,12.874911231934849,summer
Paris,2018-08-12,19.592349841303356,summer
Paris,2018-08-13,22.473898105936993,summer
Paris,2018-08-14,13.2857945061424,summer
Paris,2018-08-15,15.796082750906535,summer
Paris,2018-08-16,10.515088426755707,summer
Paris,2018-08-17,21.679575036780623,summer
Paris,2018-08-18,12.292163695017281,summer
Paris,2018-08-19,20.90075348517896,summer
Paris,2018-08-20,27.569345920716824,summer
Paris,2018-08-21,27.803774982597524,summer
Paris,2018-08-22,6.771920410108432,summer
Paris,2018-08-23,20.482048151635116,summer
Paris,2018-08-24,24.771312099353896,summer
Paris,2018-08-25,23.822761387730406,summer
Paris,2018-08-26,23.67569673415821,summer
Paris,2018-08-27,17.05657192965003,summer
Paris,2018-08-28,18.67467284843653,summer
Paris,2018-08-29,17.581112595245056,summer
Paris,2018-08-30,19.843003086110315,summer
Paris,2018-08-31,32.53977381616547,summer
Paris,2018-09-01,15.888282530974113,autumn
Paris,2018-09-02,12.399336765714962,autumn
Paris,2018-09-03,20.47402805961018,autumn
Paris,2018-09-04,18.75182117075464,autumn
Paris,2018-09-05,9.699827288721027,autumn
Paris,2018-09-06,7.849217896739139,autumn
Paris,2018-09-07,5.111713444727284,autumn
Paris,2018-09-08,18.177519284882504,autumn
Paris,2018-09-09,13.734063988529115,autumn
Paris,2018-09-10,21.89525469949934,autumn
Paris,2018-09-11,11.581193449453076,autumn
Paris,2018-09-12,13.987457399275897,autumn
Paris,2018-09-13,13.307940967888536,autumn
Paris,2018-09-14,21.27262873169024,autumn
Paris,2018-09-15,16.672309955418367,autumn
Paris,2018-09-16,17.261371564139544,autumn
Paris,2018-09-17,9.137094816823089,autumn
Paris,2018-09-18,11.917028450200604,autumn
Paris,2018-09-19,10.509401067359736,autumn
Paris,2018-09-20,9.871342629866122,autumn
Paris,2018-09-21,12.889633345434921,autumn
Paris,2018-09-22,16.978033133045514,autumn
Paris,2018-09-23,11.811701419888738,autumn
Paris,2018-09-24,20.749392749178238,autumn
Paris,2018-09-25,14.294160458230671,autumn
Paris,2018-09-26,18.77646168869152,autumn
Paris,2018-09-27,6.562137252960084,autumn
Paris,2018-09-28,7.474164730219315,autumn
Paris,2018-09-29,20.091360450495138,autumn
Paris,2018-09-30,12.770334624715755,autumn
Paris,2018-10-01,13.598598126345344,autumn
Paris,2018-10-02,14.607529728113409,autumn
Paris,2018-10-03,12.037604175475465,autumn
Paris,2018-10-04,12.38718453348016,autumn
Paris,2018-10-05,18.165558623122223,autumn
Paris,2018-10-06,25.330485563360163,autumn
Paris,2018-10-07,10.992503509275938,autumn
Paris,2018-10-08,14.450907859237871,autumn
Paris,2018-10-09,12.279982289963224,autumn
Paris,2018-10-10,16.483000012571804,autumn
Paris,2018-10-11,8.474984791185136,autumn
Paris,2018-10-12,17.092624047188053,autumn
Paris,2018-10-13,14.635792595775973,autumn
Paris,2018-10-14,16.056087757955847,autumn
Paris,2018-10-15,19.95605215109123,autumn
Paris,2018-10-16,15.954193400032914,autumn
Paris,2018-10-17,7.91048573000159,autumn
Paris,2018-10-18,11.532063529970506,autumn
Paris,2018-10-19,14.42640282749169,autumn
Paris,2018-10-20,22.655974512183548,autumn
Paris,2018-10-21,4.755124448114872,autumn
Paris,2018-10-22,7.212698222572483,autumn
Paris,2018-10-23,14.275753427887059,autumn
Paris,2018-10-24,1.7919854126961816,autumn
Paris,2018-10-25,12.30260053666391,autumn
Paris,2018-10-26,4.234156532591562,autumn
Paris,2018-10-27,11.561732992063057,autumn
Paris,2018-10-28,8.764408604475939,autumn
Paris,2018-10-29,18.896785574720933,autumn
Paris,2018-10-30,15.156366639837445,autumn
Paris,2018-10-31,11.405772458987402,autumn
Paris,2018-11-01,18.51231442299229,autumn
Paris,2018-11-02,17.81567664676934,autumn
Paris,2018-11-03,11.538409681528403,autumn
Paris,2018-11-04,15.256218679663487,autumn
Paris,2018-11-05,7.084009195331051,autumn
Paris,2018-11-06,13.796723677953633,autumn
Paris,2018-11-07,22.18818418555088,autumn
Paris,2018-11-08,12.685333722514292,autumn
Paris,2018-11-09,23.254625695854887,autumn
Paris,2018-11-10,21.09862966200374,autumn
Paris,2018-11-11,11.173215621581996,autumn
Paris,2018-11-12,20.385886651755335,autumn
Paris,2018-11-13,12.779199107313696,autumn
Paris,2018-11-14,11.980219458009396,autumn
Paris,2018-11-15,19.62810987429533,autumn
Paris,2018-11-16,21.22849816980713,autumn
Paris,2018-11-17,13.503535366897141,autumn
Paris,2018-11-18,5.407769461149075,autumn
Paris,2018-11-19,17.58225341544241,autumn
Paris,2018-11-20,12.80376286111824,autumn
Paris,2018-11-21,9.327571129598047,autumn
Paris,2018-11-22,6.773724145939951,autumn
Paris,2018-11-23,7.331515506321825,autumn
Paris,2018-11-24,10.603675841821952,autumn
Paris,2018-11-25,12.613111361380467,autumn
Paris,2018-11-26,0.40067050842952945,autumn
Paris,2018-11-27,13.580314557296525,autumn
Paris,2018-11-28,7.695512357081596,autumn
Paris,2018-11-29,13.174721787303366,autumn
Paris,2018-11-30,15.942175365354945,autumn
Paris,2018-12-01,6.71936634468733,winter
Paris,2018-12-02,4.083411640071288,winter
Paris,2018-12-03,2.320847744447153,winter
Paris,2018-12-04,-9.437630334492802,winter
Paris,2018-12-05,1.1096861294556972,winter
Paris,2018-12-06,-1.7393479870831463,winter
Paris,2018-12-07,3.489908020865377,winter
Paris,2018-12-08,-2.0329014032813504,winter
Paris,2018-12-09,5.696350536383458,winter
Paris,2018-12-10,13.162405946067517,winter
Paris,2018-12-11,3.4113937148603894,winter
Paris,2018-12-12,8.552914112261014,winter
Paris,2018-12-13,0.1406675459112634,winter
Paris,2018-12-14,6.104111998857285,winter
Paris,2018-12-15,6.227407095996098,winter
Paris,2018-12-16,3.5654529151893986,winter
Paris,2018-12-17,6.597834145876221,winter
Paris,2018-12-18,6.4414410907898745,winter
Paris,2018-12-19,5.6364004974569495,winter
Paris,2018-12-20,6.267895233460969,winter
Paris,2018-12-21,3.0059379042934773,winter
Paris,2018-12-22,4.8716225459207925,winter
Paris,2018-12-23,17.645693528975322,winter
Paris,2018-12-24,5.829319395955617,winter
Paris,2018-12-25,8.617180426014492,winter
Paris,2018-12-26,6.450239807445059,winter
Paris,2018-12-27,-3.5141482985838373,winter
Paris,2018-12-28,3.642026395482643,winter
Paris,2018-12-29,0.07332385097730931,winter
Paris,2018-12-30,7.634204671941225,winter
Paris,2018-12-31,3.8918209456786403,winter
Paris,2019-01-01,11.787038664100974,winter
Paris,2019-01-02,8.683028538907244,winter
Paris,2019-01-03,8.795903454284652,winter
Paris,2019-01-04,8.976982830664351,winter
Paris,2019-01-05,7.375576064093832,winter
Paris,2019-01-06,4.654714792834159,winter
Paris,2019-01-07,3.3217313939045052,winter
Paris,2019-01-08,2.389833341046673,winter
Paris,2019-01-09,-0.3342316068805129,winter
Paris,2019-01-10,4.810382395838065,winter
Paris,2019-01-11,1.8050771253554614,winter
Paris,2019-01-12,-2.752369368558578,winter
Paris,2019-01-13,5.433853191133925,winter
Paris,2019-01-14,-8.847283700582734,winter
Paris,2019-01-15,11.45291899452223,winter
Paris,2019-01-16,9.337503924666116,winter
Paris,2019-01-17,4.125344216447189,winter
Paris,2019-01-18,12.083342353090998,winter
Paris,2019-01-19,7.5373387685544895,winter
Paris,2019-01-20,-1.426357036630625,winter
Paris,2019-01-21,16.38019119442393,winter
Paris,2019-01-22,8.426236974319286,winter
Paris,2019-01-23,6.464114928506602,winter
Paris,2019-01-24,3.1044041051071654,winter
Paris,2019-01-25,5.39639104294934,winter
Paris,2019-01-26,-4.114106454688514,winter
Paris,2019-01-27,-0.8609555446492427,winter
Paris,2019-01-28,-2.9746423405739204,winter
Paris,2019-01-29,-2.1037299353006214,winter
Paris,2019-01-30,8.622555090991472,winter
Paris,2019-01-31,-1.8562305751814012,winter
Paris,2019-02-01,-1.12919395104928,winter
Paris,2019-02-02,3.6120438715161263,winter
Paris,2019-02-03,-2.71643674312892,winter
Paris,2019-02-04,2.982579531815644,winter
Paris,2019-02-05,-0.7035926059885478,winter
Paris,2019-02-06,8.728181291603956,winter
Paris,2019-02-07,-2.930734049833819,winter
Paris,2019-02-08,4.758222590206926,winter
Paris,2019-02-09,8.568655896024573,winter
Paris,2019-02-10,1.5117506314674745,winter
Paris,2019-02-11,10.217669342049138,winter
Paris,2019-02-12,6.760206148350401,winter
Paris,2019-02-13,11.345873368623304,winter
Paris,2019-02-14,8.29161052957706,winter
Paris,2019-02-15,4.360155129995879,winter
Paris,2019-02-16,6.134704775453679,winter
Paris,2019-02-17,4.3385294276261215,winter
Paris,2019-02-18,5.432402779011383,winter
Paris,2019-02-19,-3.8801723777812596,winter
Paris,2019-02-20,6.392664342932244,winter
Paris,2019-02-21,6.329372323414416,winter
Paris,2019-02-22,0.6671867755615377,winter
Paris,2019-02-23,4.126097551784181,winter
Paris,2019-02-24,2.672097947118064,winter
Paris,2019-02-25,1.0961893468844695,winter
Paris,2019-02-26,-1.4589740546924368,winter
Paris,2019-02-27,1.2800105951875445,winter
Paris,2019-02-28,5.481688238702579,winter
Paris,2019-03-01,10.25802538209019,spring
Paris,2019-03-02,13.57666608569668,spring
Paris,2019-03-03,15.931392235635961,spring
Paris,2019-03-04,13.517250721143565,spring
Paris,2019-03-05,4.431758710132187,spring
Paris,2019-03-06,13.65182052940207,spring
Paris,2019-03-07,16.030949432325137,spring
Paris,2019-03-08,19.183401735064333,spring
Paris,2019-03-09,20.035982013607796,spring
Paris,2019-03-10,13.046735232555788,spring
Paris,2019-03-11,10.225674332239212,spring
Paris,2019-03-12,8.411985701132272,spring
Paris,2019-03-13,15.835465594523896,spring
Paris,2019-03-14,19.136350620996655,spring
Paris,2019-03-15,11.72784317454354,spring
Paris,2019-03-16,16.397216963965136,spring
Paris,2019-03-17,20.529606924297482,spring
Paris,2019-03-18,17.806629534518176,spring
Paris,2019-03-19,15.721647842432748,spring
Paris,2019-03-20,15.365144183425933,spring
Paris,2019-03-21,18.269745419345746,spring
Paris,2019-03-22,10.664973525651643,spring
Paris,2019-03-23,14.485035645098378,spring
Paris,2019-03-24,13.859732633908209,spring
Paris,2019-03-25,9.812392341679333,spring
Paris,2019-03-26,7.412938690253829,spring
Paris,2019-03-27,16.570063114278923,spring
Paris,2019-03-28,4.005940304181334,spring
Paris,2019-03-29,13.792280796325361,spring
Paris,2019-03-30,19.29268932589621,spring
Paris,2019-03-31,8.611070998246756,spring
Paris,2019-04-01,5.134294918080503,spring
Paris,2019-04-02,13.773206115591645,spring
Paris,2019-04-03,7.826117367306393,spring
Paris,2019-04-04,11.434097863333722,spring
Paris,2019-04-05,15.59399923027691,spring
Paris,2019-04-06,16.31128600027334,spring
Paris,2019-04-07,20.992510519687304,spring
Paris,2019-04-08,5.244933748559902,spring
Paris,2019-04-09,22.717349296799235,spring
Paris,2019-04-10,12.86469827662116,spring
Paris,2019-04-11,13.072794672578162,spring
Paris,2019-04-12,9.307881131297602,spring
Paris,2019-04-13,11.547669552753021,spring
Paris,2019-04-14,15.300297765450225,spring
Paris,2019-04-15,14.812318195875562,spring
Paris,2019-04-16,14.33869316381461,spring
Paris,2019-04-17,19.55363870268477,spring
Paris,2019-04-18,15.28992134592081,spring
Paris,2019-04-19,4.737650964376105,spring
Paris,2019-04-20,16.643616484441225,spring
Paris,2019-04-21,16.02498751406614,spring
Paris,2019-04-22,22.411135089177563,spring
Paris,2019-04-23,13.408000812166698,spring
Paris,2019-04-24,13.551507718037875,spring
Paris,2019-04-25,3.8624618649546782,spring
Paris,2019-04-26,8.328486505215341,spring
Paris,2019-04-27,7.585630737916025,spring
Paris,2019-04-28,5.776770445960539,spring
Paris,2019-04-29,4.865468411743431,spring
Paris,2019-04-30,9.992254038379969,spring
Paris,2019-05-01,15.42823367975953,spring
Paris,2019-05-02,17.369716234581535,spring
Paris,2019-05-03,16.435392090571753,spring
Paris,2019-05-04,15.3984059479965,spring
Paris,2019-05-05,11.092172774762872,spring
Paris,2019-05-06,6.077879487289118,spring
Paris,2019-05-07,13.849470164916642,spring
Paris,2019-05-08,11.896215629791905,spring
Paris,2019-05-09,18.561915038334412,spring
Paris,2019-05-10,3.0486897545037692,spring
Paris,2019-05-11,22.041490447026845,spring
Paris,2019-05-12,11.982919031667247,spring
Paris,2019-05-13,9.427019275109314,spring
Paris,2019-05-14,11.121706615314656,spring
Paris,2019-05-15,16.163227599853208,spring
Paris,2019-05-16,11.909988435183417,spring
Paris,2019-05-17,6.305180039421268,spring
Paris,2019-05-18,7.1070274356638325,spring
Paris,2019-05-19,14.250790636192798,spring
Paris,2019-05-20,14.032813479906125,spring
Paris,2019-05-21,17.251406138863743,spring
Paris,2019-05-22,14.24382045136112,spring
Paris,2019-05-23,4.9914484403981465,spring
Paris,2019-05-24,15.51048312649153,spring
Paris,2019-05-25,15.635107064940351,spring
Paris,2019-05-26,15.489780904115559,spring
Paris,2019-05-27,15.958061834792474,spring
Paris,2019-05-28,2.7986205292416457,spring
Paris,2019-05-29,9.911016774716414,spring
Paris,2019-05-30,10.585334407895479,spring
Paris,2019-05-31,13.42117332168602,spring
Paris,2019-06-01,21.609459887423604,summer
Paris,2019-06-02,13.41610921469577,summer
Paris,2019-06-03,18.260020759736257,summer
Paris,2019-06-04,12.935659694282453,summer
Paris,2019-06-05,14.284943078193297,summer
Paris,2019-06-06,26.64403034960639,summer
Paris,2019-06-07,22.677136560348412,summer
Paris,2019-06-08,20.352812810993104,summer
Paris,2019-06-09,28.75470960514451,summer
Paris,2019-06-10,32.113851714435825,summer
Paris,2019-06-11,24.823111582196667,summer
Paris,2019-06-12,16.956375817549578,summer
Paris,2019-06-13,13.324267208096915,summer
Paris,2019-06-14,25.55237053419772,summer
Paris,2019-06-15,24.288364475475163,summer
Paris,2019-06-16,21.337181818787695,summer
Paris,2019-06-17,22.663127718652383,summer
Paris,2019-06-18,14.116877042870211,summer
Paris,2019-06-19,26.149292944319598,summer
Paris,2019-06-20,21.746649627715538,summer
Paris,2019-06-21,17.13056998687563,summer
Paris,2019-06-22,22.943225369339018,summer
Paris,2019-06-23,18.70366423059034,summer
Paris,2019-06-24,21.44980201512552,summer
Paris,2019-06-25,19.228915536114425,summer
Paris,2019-06-26,13.821107325713768,summer
Paris,2019-06-27,18.199112841083515,summer
Paris,2019-06-28,15.777345626173076,summer
Paris,2019-06-29,16.15324798033334,summer
Paris,2019-06-30,11.112839169136045,summer
Paris,2019-07-01,26.81011307301566,summer
Paris,2019-07-02,22.407540338923468,summer
Paris,2019-07-03,20.696558462359416,summer
Paris,2019-07-04,17.030986518289737,summer
Paris,2019-07-05,21.160008279646533,summer
Paris,2019-07-06,21.114589615215777,summer
Paris,2019-07-07,20.580661349063096,summer
Paris,2019-07-08,16.044192718481664,summer
Paris,2019-07-09,23.431033636393522,summer
Paris,2019-07-10,20.691115571083664,summer
Paris,2019-07-11,26.03700550025719,summer
Paris,2019-07-12,16.909792625714662,summer
Paris,2019-07-13,21.702892120999195,summer
Paris,2019-07-14,15.41625852391512,summer
Paris,2019-07-15,17.9659986654072,summer
Paris,2019-07-16,9.917673660050273,summer
Paris,2019-07-17,21.886478466463174,summer
Paris,2019-07-18,21.85819476761522,summer
Paris,2019-07-19,20.17098827979819,summer
Paris,2019-07-20,9.443904825031986,summer
Paris,2019-07-21,15.793423366552588,summer
Paris,2019-07-22,26.698209165670967,summer
Paris,2019-07-23,9.187410228631306,summer
Paris,2019-07-24,14.86525910921958,summer
Paris,2019-07-25,21.930402415207226,summer
Paris,2019-07-26,21.99871286389477,summer
Paris,2019-07-27,9.571034516818296,summer
Paris,2019-07-28,14.044639414414704,summer
Paris,2019-07-29,32.92229398619053,summer
Paris,2019-07-30,26.13810576067864,summer
Paris,2019-07-31,28.162983265413917,summer
Paris,2019-08-01,23.130560878869616,summer
Paris,2019-08-02,23.045010783909024,summer
Paris,2019-08-03,17.68242908600803,summer
Paris,2019-08-04,22.02033281485252,summer
Paris,2019-08-05,18.804005762482095,summer
Paris,2019-08-06,20.372692302440814,summer
Paris,2019-08-07,27.266123415218647,summer
Paris,2019-08-08,26.003387850731123,summer
Paris,2019-08-09,19.099259621695953,summer
Paris,2019-08-10,15.836737946520165,summer
Paris,2019-08-11,25.69035393312061,summer
Paris,2019-08-12,24.920822362717168,summer
Paris,2019-08-13,15.593153514300807,summer
Paris,2019-08-14,17.64835367418562,summer
Paris,2019-08-15,17.808521639447683,summer
Paris,2019-08-16,20.545210558030856,summer
Paris,2019-08-17,17.51924072607026,summer
Paris,2019-08-18,30.23004463877474,summer
Paris,2019-08-19,23.702623861916145,summer
Paris,2019-08-20,17.347000746668986,summer
Paris,2019-08-21,20.544328363260977,summer
Paris,2019-08-22,25.538057863450753,summer
Paris,2019-08-23,16.177898739723307,summer
Paris,2019-08-24,18.473799112647797,summer
Paris,2019-08-25,18.862879024457765,summer
Paris,2019-08-26,11.147356025157336,summer
Paris,2019-08-27,17.91464453715166,summer
Paris,2019-08-28,11.844676861650058,summer
Paris,2019-08-29,12.235024740689042,summer
Paris,2019-08-30,20.454235811735284,summer
Paris,2019-08-31,16.91620118330527,summer
Paris,2019-09-01,9.249667136489329,autumn
Paris,2019-09-02,8.658450014800751,autumn
Paris,2019-09-03,11.46576774330235,autumn
Paris,2019-09-04,21.3349570541966,autumn
Paris,2019-09-05,13.707729662460338,autumn
Paris,2019-09-06,16.00196725105169,autumn
Paris,2019-09-07,13.389264151592622,autumn
Paris,2019-09-08,11.341368888010633,autumn
Paris,2019-09-09,10.733458194902802,autumn
Paris,2019-09-10,15.349839229866515,autumn
Paris,2019-09-11,11.260826794230224,autumn
Paris,2019-09-12,18.532407260758482,autumn
Paris,2019-09-13,8.266005144858472,autumn
Paris,2019-09-14,11.917136697838746,autumn
Paris,2019-09-15,15.736538801545091,autumn
Paris,2019-09-16,7.920825141633282,autumn
Paris,2019-09-17,11.016407085367545,autumn
Paris,2019-09-18,16.798052659663064,autumn
Paris,2019-09-19,26.89034294881002,autumn
Paris,2019-09-20,8.4727955355654,autumn
Paris,2019-09-21,10.96428801676242,autumn
Paris,2019-09-22,15.517104509834901,autumn
Paris,2019-09-23,7.847424686521261,autumn
Paris,2019-09-24,22.804297438228616,autumn
Paris,2019-09-25,22.1562354426803,autumn
Paris,2019-09-26,14.031845531157586,autumn
Paris,2019-09-27,16.95697495008353,autumn
Paris,2019-09-28,19.689337265760976,autumn
